City,Region,Country,AirQuality,WaterPollution
Drogheda,Leinster,Ireland,100,12.5
Zliten,Murqub,Libya,75,100
Rehovot,CentralDistrict,Israel,37.5,31.25
Vac,PestCounty,Hungary,100,0
TuxtlaGutierrez,Chiapas,Mexico,75,31.25
Trikala,,Greece,95.83333333,33.33333333
BijeloPolje,BijeloPoljeMunicipality,Montenegro,0,75
Lod,CentralDistrict,Israel,25,100
Chichester,England,UnitedKingdom,100,0
Thane,Maharashtra,India,41.66666667,70.94594595
Shillong,Meghalaya,India,73.33333333,73.33333333
Hyvinkaa,Uusimaa,Finland,100,50
Tauranga,BayofPlentyRegion,NewZealand,83.92857143,36.36363636
Kokkola,,Finland,95,75
Tepic,Nayarit,Mexico,100,50
Fethiye,MuglaProvince,Turkey,100,75
Bilecik,BilecikProvince,Turkey,20.83333333,50
Valjevo,KolubaraDistrict,Serbia,0,75
Cacak,MoravicaDistrict,Serbia,41.66666667,50
Imphal,Manipur,India,47.91666667,65.38461538
Wigan,England,UnitedKingdom,87.5,12.5
PontaDelgada,Azores,Portugal,100,5
VianadoCastelo,VianadoCastelo,Portugal,100,58.33333333
Patiala,,India,33.33333333,69.11764706
Berane,BeraneMunicipality,Montenegro,100,0
Bedford,England,UnitedKingdom,80,75
Eastbourne,England,UnitedKingdom,79.16666667,0
Kaduna,KadunaState,Nigeria,31.25,56.25
Kirkwall,Scotland,UnitedKingdom,100,50
Borjomi,Samtskhe-Javakheti,Georgia,100,50
Komotini,,Greece,75,18.75
Vallejo,California,UnitedStatesofAmerica,100,50
ThousandOaks,California,UnitedStatesofAmerica,92.5,20.83333333
Sunnyvale,California,UnitedStatesofAmerica,77.08333333,55.55555556
Kaifeng,Henan,People'sRepublicofChina,0,100
Maringa,Parana,Brazil,95.83333333,25
BatYam,TelAvivDistrict,Israel,50,41.66666667
Prievidza,TrencinRegion,Slovakia,80,0
Hachioji,,Japan,75,50
Rotorua,BayofPlentyRegion,NewZealand,72.91666667,45
SantaMarta,MagdalenaDepartment,Colombia,50,71.42857143
Toluca,StateofMexico,Mexico,25,41.66666667
Torquay,England,UnitedKingdom,56.25,37.5
Burnley,England,UnitedKingdom,37.5,25
Ennis,,Ireland,100,50
Oxnard,California,UnitedStatesofAmerica,95,0
EastLondon,EasternCape,SouthAfrica,70.83333333,58.33333333
Kolhapur,Maharashtra,India,52.88461538,69.04761905
Sagamihara,KanagawaPrefecture,Japan,75,50
BialaPodlaska,LublinVoivodeship,Poland,50,50
Edessa,,Greece,100,0
Ambato,TungurahuaProvince,Ecuador,72.22222222,75
Yozgat,YozgatProvince,Turkey,25,50
Xanthi,,Greece,100,35
Beihai,Guangxi,People'sRepublicofChina,21.875,75
Katerini,,Greece,37.5,37.5
Yantai,Shandong,People'sRepublicofChina,20.83333333,50
Ubud,Bali,Indonesia,50,25
Livadeia,CentralGreeceRegion,Greece,62.5,50
Villahermosa,Tabasco,Mexico,56.25,43.75
Chelmsford,England,UnitedKingdom,62.5,12.5
Imatra,,Finland,91.66666667,0
Roeselare,FlemishRegion,Belgium,75,50
Johvi,Ida-ViruCounty,Estonia,100,50
Yinchuan,Ningxia,People'sRepublicofChina,0,50
Beira,Sofala,Mozambique,0,100
Carlow,Leinster,Ireland,58.33333333,41.66666667
Bayburt,BayburtProvince,Turkey,100,0
Oshawa,Ontario,Canada,84.09090909,32.14285714
Slough,England,UnitedKingdom,35.71428571,60
Dunfermline,Scotland,UnitedKingdom,100,0
Kusadasi,AydinProvince,Turkey,25,100
Entebbe,,Uganda,50,75
PalmerstonNorth,,NewZealand,95.83333333,32.14285714
Arak,MarkaziProvince,Iran,2.272727273,67.85714286
Lushnje,FierCounty,Albania,0,100
ShariffAguak,,Philippines,25,0
AntiguaGuatemala,SacatepequezDepartment,Guatemala,32.14285714,53.57142857
WestBromwich,England,UnitedKingdom,50,0
Drama,,Greece,100,25
Wadowice,LesserPolandVoivodeship,Poland,30,0
NewPlymouth,,NewZealand,95,15
SantaRosa,California,UnitedStatesofAmerica,81.25,29.54545455
Akola,Maharashtra,India,31.52173913,62.5
Bareilly,UttarPradesh,India,45.83333333,48.52941176
Elva,TartuCounty,Estonia,100,8.333333333
Maidstone,England,UnitedKingdom,12.5,50
Darlington,England,UnitedKingdom,100,0
Barcelos,Braga,Portugal,100,50
Tirunelveli,,India,55.55555556,75
Amagasaki,HyogoPrefecture,Japan,100,0
RapidCity,SouthDakota,UnitedStatesofAmerica,92.5,37.5
Tralee,,Ireland,91.66666667,8.333333333
Guildford,England,UnitedKingdom,67.85714286,39.28571429
Aylesbury,England,UnitedKingdom,58.33333333,25
Binghamton,NewYork,UnitedStatesofAmerica,62.5,62.5
Dudley,England,UnitedKingdom,100,0
Bellevue,Washington,UnitedStatesofAmerica,94.23076923,19.44444444
Trujillo,LaLibertad,Peru,50,37.5
Kocani,KocaniMunicipality,NorthMacedonia,12.5,50
Kisumu,,Kenya,100,0
Panaji,Goa,India,25,50
Lohja,Uusimaa,Finland,100,50
Kazincbarcika,Borsod-Abauj-ZemplenCounty,Hungary,50,50
Znojmo,,CzechRepublic,87.5,50
Jaffna,NorthernProvince,SriLanka,53.57142857,53.57142857
Lomza,PodlaskieVoivodeship,Poland,75,50
Slobozia,IalomițaCounty,Romania,25,75
Warrington,England,UnitedKingdom,75,25
Xiangtan,Hunan,People'sRepublicofChina,0,50
Harrogate,England,UnitedKingdom,75,6.25
Rapla,RaplaCounty,Estonia,100,50
Husavik,,Iceland,50,50
Fayetteville,Arkansas,UnitedStatesofAmerica,94.44444444,20
ElJadida,Casablanca-Settat,Morocco,15,65
Macon,Georgia,UnitedStatesofAmerica,60,50
Montana,MontanaProvince,Bulgaria,20,50
Kuching,Sarawak,Malaysia,61.9047619,61.66666667
WalvisBay,ErongoRegion,Namibia,25,58.33333333
Xalapa,Veracruz,Mexico,62.5,18.75
Cugir,AlbaCounty,Romania,100,25
Vinkovci,Vukovar-SyrmiaCounty,Croatia,100,0
ComodoroRivadavia,ChubutProvince,Argentina,85.71428571,58.33333333
WallaWalla,Washington,UnitedStatesofAmerica,100,0
Ibague,TolimaDepartment,Colombia,56.61764706,79.04411765
Casper,Wyoming,UnitedStatesofAmerica,100,33.33333333
Tivat,TivatMunicipality,Montenegro,65,50
Mansoura,,Egypt,37.5,70
Redmond,Washington,UnitedStatesofAmerica,87.5,33.33333333
Piura,Piura,Peru,25,75
JohorBahru,Johor,Malaysia,50,56.25
Geelong,Victoria,Australia,83.33333333,23.80952381
Kelowna,BritishColumbia,Canada,79.87804878,32.43243243
Peoria,Illinois,UnitedStatesofAmerica,96.875,29.16666667
Gisborne,,NewZealand,0,75
Aberdeen,Washington,UnitedStatesofAmerica,100,0
Rockford,Illinois,UnitedStatesofAmerica,60.71428571,60
Vancouver,Washington,UnitedStatesofAmerica,73.07692308,29.80769231
Erie,Pennsylvania,UnitedStatesofAmerica,80,100
Chelm,LublinVoivodeship,Poland,50,50
Hollywood,Florida,UnitedStatesofAmerica,100,37.5
AlAin,EmirateofAbuDhabi,UnitedArabEmirates,44.79166667,38.88888889
Suwalki,PodlaskieVoivodeship,Poland,87.5,50
Aberdeen,SouthDakota,UnitedStatesofAmerica,50,83.33333333
Tunja,BoyacaDepartment,Colombia,100,75
Solapur,Maharashtra,India,20.83333333,73.07692308
Reading,Pennsylvania,UnitedStatesofAmerica,87.5,50
Brunswick,Vermont,UnitedStatesofAmerica,100,37.5
Nakuru,,Kenya,75,25
Kitwe,CopperbeltProvince,Zambia,0,100
Columbus,Georgia,UnitedStatesofAmerica,82.5,45
Mission,Texas,UnitedStatesofAmerica,100,0
Bauru,SaoPaulo,Brazil,58.33333333,50
Plasencia,Extremadura,Spain,75,50
Huntington,WestVirginia,UnitedStatesofAmerica,75,25
Kingsport,Tennessee,UnitedStatesofAmerica,56.25,93.75
Givet,,France,100,50
Bhilai,Chhattisgarh,India,34.82142857,55.68181818
Abeche,OuaddaiRegion,Chad,62.5,37.5
SremskaMitrovica,,Serbia,75,12.5
PontaGrossa,Parana,Brazil,62.5,37.5
Bhavnagar,Gujarat,India,61.36363636,61.9047619
Jhansi,UttarPradesh,India,47.82608696,69.73684211
Naperville,Illinois,UnitedStatesofAmerica,83.33333333,12.5
Morogoro,,Tanzania,66.66666667,100
Gujranwala,Punjab,Pakistan,18.05555556,54.41176471
Khulna,KhulnaDivision,Bangladesh,45.83333333,39.28571429
Changwon,SouthGyeongsang,SouthKorea,31.25,75
Bucaramanga,SantanderDepartment,Colombia,40,25
Nishinomiya,HyogoPrefecture,Japan,62.5,50
Setif,SetifProvince,Algeria,50,100
Burnaby,BritishColumbia,Canada,77.77777778,41.07142857
Clearwater,Florida,UnitedStatesofAmerica,85.71428571,35.71428571
Dhanbad,Jharkhand,India,20.19230769,64.13043478
BaniWalid,MisrataDistrict,Libya,100,50
Tabuk,TabukProvince,SaudiArabia,50,25
Taichung,,Taiwan,22.79411765,75.79365079
Lewes,England,UnitedKingdom,100,0
Wuwei,Gansu,People'sRepublicofChina,0,50
Traralgon,Victoria,Australia,75,50
Olaine,OlaineMunicipality,Latvia,100,0
Keelung,TaiwanProvince,Taiwan,50,50
Bharatpur,Bagmati,Nepal,87.5,12.5
Sochaczew,MasovianVoivodeship,Poland,37.5,50
BadIschl,UpperAustria,Austria,85,50
Knysna,WesternCape,SouthAfrica,100,25
Amstetten,LowerAustria,Austria,62.5,50
Vocklabruck,UpperAustria,Austria,100,50
Gaya,Bihar,India,0,50
SimbachamInn,Bavaria,Germany,100,50
Clifton,NewJersey,UnitedStatesofAmerica,100,0
Jammu,JammuandKashmir,India,44.76744186,62.82051282
Hallein,Salzburg,Austria,100,50
Abensberg,Bavaria,Germany,100,50
Bunbury,WesternAustralia,Australia,100,0
Mittersill,Salzburg,Austria,50,50
Naples,Florida,UnitedStatesofAmerica,80.76923077,30.76923077
BruckanderMur,Styria,Austria,75,50
Traun,UpperAustria,Austria,87.5,50
Steyr,UpperAustria,Austria,100,50
Chiclayo,Lambayeque,Peru,50,50
Karaman,KaramanProvince,Turkey,20,0
Ozamiz,,Philippines,87.5,50
Baniyas,TartusGovernorate,Syria,25,91.66666667
Trowbridge,England,UnitedKingdom,0,100
Yongzhou,Hunan,People'sRepublicofChina,0,50
Aurora,Ontario,Canada,50,37.5
NewportBeach,California,UnitedStatesofAmerica,93.75,25
Dhahran,EasternProvince,SaudiArabia,40.625,40.625
Buchanan,GrandBassaCounty,Liberia,0,50
Amravati,Maharashtra,India,36.25,59.61538462
Belgaum,Karnataka,India,46.71052632,82.43243243
Lethbridge,Alberta,Canada,68.75,36.36363636
Contagem,MinasGerais,Brazil,50,75
Scranton,Pennsylvania,UnitedStatesofAmerica,92.85714286,41.66666667
Ipoh,Perak,Malaysia,61.11111111,50
Abbotsford,BritishColumbia,Canada,64.28571429,36.45833333
Moshi,KilimanjaroRegion,Tanzania,75,0
Tanta,GharbiaGovernorate,Egypt,37.5,80
Turnhout,FlemishRegion,Belgium,75,50
Makarska,Split-DalmatiaCounty,Croatia,100,0
Sanandaj,KurdistanProvince,Iran,3.571428571,83.33333333
Haridwar,Uttarakhand,India,71.875,53.125
Cascais,Lisbon,Portugal,78.125,41.66666667
Tsukuba,IbarakiPrefecture,Japan,100,25
Santarem,Santarem,Portugal,95,50
NiagaraFalls,Ontario,Canada,83.33333333,43.75
SanPedroSula,CortesDepartment,Honduras,28.57142857,67.85714286
Jundiai,SaoPaulo,Brazil,67.85714286,5
Massawa,NorthernRedSeaRegion,Eritrea,100,25
CaldasdaRainha,Leiria,Portugal,50,50
VoltaRedonda,RiodeJaneiro,Brazil,50,50
NoveZamky,NitraRegion,Slovakia,75,0
Hajnowka,PodlaskieVoivodeship,Poland,62.5,50
Karaikal,Puducherry,India,50,50
Azaz,AleppoGovernorate,Syria,8.333333333,50
Modling,LowerAustria,Austria,87.5,50
Noida,UttarPradesh,India,11.48255814,82.63473054
Coonoor,TamilNadu,India,87.5,45
David,ChiriquiProvince,Panama,80,30
TeixeiradeFreitas,Bahia,Brazil,25,100
Albany,Georgia,UnitedStatesofAmerica,75,16.66666667
Duluth,Georgia,UnitedStatesofAmerica,50,0
Blacksburg,Virginia,UnitedStatesofAmerica,75,0
Newport,NewHampshire,UnitedStatesofAmerica,100,0
Sharjah,EmirateofSharjah,UnitedArabEmirates,54.41176471,36.76470588
RioClaro,SaoPaulo,Brazil,25,50
Valsad,Gujarat,India,75,75
Muonio,,Finland,100,0
Kakamega,,Kenya,100,75
Middletown,NewYork,UnitedStatesofAmerica,100,25
Daqing,Heilongjiang,People'sRepublicofChina,12.5,50
Abastumani,Samtskhe-Javakheti,Georgia,62.5,50
AlWakrah,,Qatar,14.28571429,25
Witbank,Mpumalanga,SouthAfrica,16.25,98.4375
Boston,England,UnitedKingdom,62.5,25
Naga,,Philippines,70,45
Joplin,Missouri,UnitedStatesofAmerica,79.16666667,18.75
Bojnord,NorthKhorasanProvince,Iran,0,50
Bahawalpur,,Pakistan,75,60
Vilvoorde,FlemishRegion,Belgium,75,50
Gospic,Lika-SenjCounty,Croatia,100,0
Galle,SouthernProvince,SriLanka,75,37.5
Sanya,Hainan,People'sRepublicofChina,70,0
Siedlce,MasovianVoivodeship,Poland,46.42857143,50
SanJuandePasto,NarinoDepartment,Colombia,70,75
Lancaster,Pennsylvania,UnitedStatesofAmerica,66.66666667,45
Pocatello,Idaho,UnitedStatesofAmerica,83.33333333,87.5
Bata,,EquatorialGuinea,25,25
NovoHamburgo,RioGrandedoSul,Brazil,87.5,0
Abingdon-on-Thames,England,UnitedKingdom,100,50
Kollam,Kerala,India,75,44.11764706
Valkeakoski,,Finland,100,50
Rajshahi,RajshahiDivision,Bangladesh,47.22222222,30
Brcko,BrckoDistrict,BosniaandHerzegovina,25,87.5
SimiValley,California,UnitedStatesofAmerica,82.14285714,25
Fairfield,California,UnitedStatesofAmerica,87.5,37.5
Prijedor,RepublikaSrpska,BosniaandHerzegovina,75,25
Guarapuava,Parana,Brazil,100,0
Bangor,Maine,UnitedStatesofAmerica,87.5,12.5
Rockville,Maryland,UnitedStatesofAmerica,87.5,50
MountGambier,SouthAustralia,Australia,83.33333333,0
Laramie,Wyoming,UnitedStatesofAmerica,100,0
Almada,Setubal,Portugal,85.71428571,50
Armenia,QuindioDepartment,Colombia,62.5,37.5
Okinawa,OkinawaPrefecture,Japan,80.55555556,40
NuevoLaredo,TamaulipasState,Mexico,37.5,68.75
Parkersburg,WestVirginia,UnitedStatesofAmerica,0,100
Kalgoorlie,WesternAustralia,Australia,75,50
Kota,,India,30.20833333,48.4375
Muradabad,UttarPradesh,India,37.5,43.75
Dimitrovgrad,HaskovoProvince,Bulgaria,12.5,50
Amol,MazandaranProvince,Iran,100,75
Fayetteville,NorthCarolina,UnitedStatesofAmerica,77.08333333,66.66666667
VelikaGorica,ZagrebCounty,Croatia,25,50
Schenectady,NewYork,UnitedStatesofAmerica,50,50
Albury,NewSouthWales,Australia,95,8.333333333
Heze,Shandong,People'sRepublicofChina,0,50
Maracay,Aragua,Venezuela,25,100
VilaVelha,EspiritoSanto,Brazil,33.33333333,41.66666667
Quetzaltenango,QuetzaltenangoDepartment,Guatemala,29.16666667,75
NewportNews,Virginia,UnitedStatesofAmerica,66.66666667,62.5
Popayan,CaucaDepartment,Colombia,100,25
Salto,SaltoDepartment,Uruguay,100,25
Lienz,Tyrol,Austria,100,50
Cuprija,PomoravljeDistrict,Serbia,59.375,65.625
Qena,QenaGovernorate,Egypt,50,25
Inuvik,NorthwestTerritories,Canada,87.5,50
Batna,BatnaProvince,Algeria,100,25
Holland,Indiana,UnitedStatesofAmerica,75,75
Launceston,Tasmania,Australia,68.75,50
Caslav,,CzechRepublic,100,0
Shuangyashan,Heilongjiang,People'sRepublicofChina,12.5,50
Adelanto,California,UnitedStatesofAmerica,50,50
Wuhu,Anhui,People'sRepublicofChina,0,50
Huainan,Anhui,People'sRepublicofChina,0,50
Anqing,Anhui,People'sRepublicofChina,0,50
Fuyang,Anhui,People'sRepublicofChina,0,50
Lu'an,Anhui,People'sRepublicofChina,0,50
Bozhou,Anhui,People'sRepublicofChina,0,50
Xuancheng,Anhui,People'sRepublicofChina,0,50
Ganzhou,Jiangxi,People'sRepublicofChina,0,50
Fuzhou,Jiangxi,People'sRepublicofChina,50,25
Shangrao,Jiangxi,People'sRepublicofChina,0,50
Goldsboro,NorthCarolina,UnitedStatesofAmerica,60,100
Chester,Pennsylvania,UnitedStatesofAmerica,87.5,50
MedicineHat,Alberta,Canada,87.5,34.375
JindrichuvHradec,,CzechRepublic,100,25
Athlone,Leinster,Ireland,80,25
ElCajon,California,UnitedStatesofAmerica,50,25
George,WesternCape,SouthAfrica,93.75,12.5
Dahab,SouthSinaiGovernorate,Egypt,100,58.33333333
PembrokePines,Florida,UnitedStatesofAmerica,100,75
Slapanice,,CzechRepublic,87.5,37.5
Adrian,Georgia,UnitedStatesofAmerica,83.33333333,87.5
Dongying,Shandong,People'sRepublicofChina,0,50
Escondido,California,UnitedStatesofAmerica,75,12.5
Farmville,NorthCarolina,UnitedStatesofAmerica,75,25
Raipur,Chhattisgarh,India,15.09433962,68.61702128
Jining,Shandong,People'sRepublicofChina,0,50
Tavira,,Portugal,100,0
Sines,Setubal,Portugal,75,50
Weihai,Shandong,People'sRepublicofChina,12.5,50
Zywiec,SilesianVoivodeship,Poland,50,50
Rizhao,Shandong,People'sRepublicofChina,10.71428571,37.5
Taytay,,Philippines,0,100
Linyi,Shandong,People'sRepublicofChina,4.166666667,87.5
Liaocheng,Shandong,People'sRepublicofChina,0,50
Binzhou,Shandong,People'sRepublicofChina,0,50
CasteloBranco,CasteloBranco,Portugal,100,0
Albufeira,,Portugal,71.42857143,33.33333333
Jeddah,MeccaProvince,SaudiArabia,35.24096386,54.43037975
Folkestone,England,UnitedKingdom,75,50
Gouyave,SaintJohnParish,Grenada,50,75
ValasskeMezirici,,CzechRepublic,50,100
Valledupar,CesarDepartment,Colombia,50,50
NoveMestonadVahom,TrencinRegion,Slovakia,50,50
Heviz,ZalaCounty,Hungary,62.5,37.5
Janakpurdham,,Nepal,50,62.5
Latacunga,CotopaxiProvince,Ecuador,58.33333333,91.66666667
PuertolaCruz,Anzoategui,Venezuela,25,100
Nyeri,,Kenya,87.5,50
Yasuj,KohgiluyehandBoyer-AhmadProvince,Iran,0,50
Lukow,LublinVoivodeship,Poland,62.5,50
Litomerice,,CzechRepublic,75,50
Hattiesburg,Mississippi,UnitedStatesofAmerica,82.14285714,41.66666667
KarlovyVary,,CzechRepublic,64.28571429,16.66666667
Penrith,NewSouthWales,Australia,25,25
Whitby,Ontario,Canada,86.53846154,17.30769231
Ajax,Ontario,Canada,87.5,38.63636364
Pickering,Ontario,Canada,75,50
DesPlaines,Illinois,UnitedStatesofAmerica,100,50
Torreon,Coahuila,Mexico,47.22222222,50
Paradise,California,UnitedStatesofAmerica,75,50
Samokov,SofiaProvince,Bulgaria,50,50
Sohag,SohagGovernorate,Egypt,25,100
Badulla,UvaProvince,SriLanka,50,50
Jagodina,PomoravljeDistrict,Serbia,32.14285714,53.57142857
Surrey,BritishColumbia,Canada,71.73913043,33.33333333
Bansko,BlagoevgradProvince,Bulgaria,100,0
Barcelona,Anzoategui,Venezuela,12.5,50
Ambleside,England,UnitedKingdom,87.5,50
Everett,Washington,UnitedStatesofAmerica,88.63636364,32.14285714
Sumperk,,CzechRepublic,75,50
Zory,SilesianVoivodeship,Poland,25,50
MersaMatruh,MatrouhGovernorate,Egypt,87.5,37.5
Petrinja,Sisak-MoslavinaCounty,Croatia,75,50
Kutina,Sisak-MoslavinaCounty,Croatia,45,25
Novalja,Lika-SenjCounty,Croatia,50,50
Agrinio,WestGreeceRegion,Greece,75,50
Solihull,England,UnitedKingdom,100,0
Ogulin,,Croatia,100,0
Delnice,Primorje-GorskiKotarCounty,Croatia,100,0
Novska,Sisak-MoslavinaCounty,Croatia,100,0
Slunj,,Croatia,100,0
Columbia,Maryland,UnitedStatesofAmerica,100,25
Pingdingshan,Henan,People'sRepublicofChina,15,75
Xinxiang,Henan,People'sRepublicofChina,0,100
Jiaozuo,Henan,People'sRepublicofChina,0,50
Puyang,Henan,People'sRepublicofChina,0,50
Xuchang,Henan,People'sRepublicofChina,0,50
Luohe,Henan,People'sRepublicofChina,0,50
Sanmenxia,Henan,People'sRepublicofChina,0,50
Nanyang,Henan,People'sRepublicofChina,0,50
Shangqiu,Henan,People'sRepublicofChina,0,50
Xinyang,Henan,People'sRepublicofChina,0,50
Airdrie,Alberta,Canada,62.5,25
Changde,Hunan,People'sRepublicofChina,0,50
Yiyang,Hunan,People'sRepublicofChina,0,50
Chenzhou,Hunan,People'sRepublicofChina,0,50
Aksu,Xinjiang,People'sRepublicofChina,75,100
Welland,Ontario,Canada,45,45
Oakville,Ontario,Canada,80,33.33333333
Milton,Ontario,Canada,81.81818182,29.54545455
Panzhihua,Sichuan,People'sRepublicofChina,0,50
Luzhou,Sichuan,People'sRepublicofChina,0,50
Deyang,Sichuan,People'sRepublicofChina,0,50
Mianyang,Sichuan,People'sRepublicofChina,10.71428571,87.5
Guangyuan,Sichuan,People'sRepublicofChina,0,50
Suining,Sichuan,People'sRepublicofChina,0,50
Leshan,Sichuan,People'sRepublicofChina,0,50
Nanchong,Sichuan,People'sRepublicofChina,0,50
Temple,Texas,UnitedStatesofAmerica,100,0
Yibin,Sichuan,People'sRepublicofChina,0,50
Dazhou,Sichuan,People'sRepublicofChina,0,50
Ya'an,Sichuan,People'sRepublicofChina,0,50
FigueiradaFoz,Coimbra,Portugal,93.75,25
Caernarfon,Wales,UnitedKingdom,62.5,12.5
Sangli,Maharashtra,India,47.22222222,62.5
Bellingham,Washington,UnitedStatesofAmerica,94.73684211,30
Gmunden,UpperAustria,Austria,100,50
Nymburk,,CzechRepublic,75,50
Chingola,CopperbeltProvince,Zambia,75,100
AlvercadoRibatejo,Lisbon,Portugal,50,0
Chico,California,UnitedStatesofAmerica,72.5,50
Alton,Illinois,UnitedStatesofAmerica,25,75
AmTiman,SalamatRegion,Chad,100,0
AmargosaValley,Nevada,UnitedStatesofAmerica,25,100
Moncton,NewBrunswick,Canada,83.33333333,23.52941176
Chetumal,QuintanaRoo,Mexico,75,50
WaggaWagga,NewSouthWales,Australia,75,20
SaoJoaodeMeriti,RiodeJaneiro,Brazil,0,75
Ulhasnagar,Maharashtra,India,10.86956522,73.91304348
Ostroleka,MasovianVoivodeship,Poland,62.5,50
Muzaffarabad,,Pakistan,33.33333333,66.66666667
Burrel,DiberCounty,Albania,100,62.5
Bedzin,SilesianVoivodeship,Poland,65,0
Barueri,SaoPaulo,Brazil,50,50
GrandIsland,Nebraska,UnitedStatesofAmerica,75,0
Kenosha,Wisconsin,UnitedStatesofAmerica,87.5,12.5
WhitePlains,NewYork,UnitedStatesofAmerica,37.5,62.5
Urbana,Illinois,UnitedStatesofAmerica,87.5,12.5
CapeCoral,Florida,UnitedStatesofAmerica,75,25
SpisskaNovaVes,KosiceRegion,Slovakia,62.5,50
SaultSte.Marie,Ontario,Canada,50,53.33333333
Geel,FlemishRegion,Belgium,87.5,50
BahirDar,AmharaRegion,Ethiopia,50,50
Enugu,EnuguState,Nigeria,5,100
GreatFalls,Montana,UnitedStatesofAmerica,75,25
Ta'izz,Ta'izzGovernorate,Yemen,0,100
Sylhet,SylhetDivision,Bangladesh,50,53.33333333
Americana,SaoPaulo,Brazil,25,75
Kurashiki,OkayamaPrefecture,Japan,50,50
NovaFriburgo,RiodeJaneiro,Brazil,100,0
Huancayo,Junin,Peru,75,75
Ames,Iowa,UnitedStatesofAmerica,66.66666667,50
Kolin,,CzechRepublic,75,50
Prerov,,CzechRepublic,62.5,50
Prostejov,,CzechRepublic,50,50
Hadera,HaifaDistrict,Israel,25,50
Kamloops,BritishColumbia,Canada,71.42857143,25
Macae,RiodeJaneiro,Brazil,100,37.5
Ibiza,BalearicIslands,Spain,68.75,50
Bridgewater,NovaScotia,Canada,100,0
Rochdale,England,UnitedKingdom,50,0
AlorSetar,Kedah,Malaysia,70.83333333,41.66666667
Wolfville,NovaScotia,Canada,75,0
BackaPalanka,,Serbia,62.5,50
Aktobe,AktobeRegion,Kazakhstan,25,87.5
Kiskunfelegyhaza,Bacs-KiskunCounty,Hungary,100,75
Kenitra,Rabat-Sale-Kenitra,Morocco,40.625,71.42857143
Toowoomba,Queensland,Australia,86.66666667,10
Riobamba,ChimborazoProvince,Ecuador,100,75
SpanishFork,Utah,UnitedStatesofAmerica,75,0
Logan,Utah,UnitedStatesofAmerica,67.85714286,0
Tooele,Utah,UnitedStatesofAmerica,100,50
Farmington,Utah,UnitedStatesofAmerica,100,50
Lewiston,Utah,UnitedStatesofAmerica,75,0
Villach,Carinthia,Austria,85.41666667,11.25
Algeciras,Andalusia,Spain,75,50
Berkeley,California,UnitedStatesofAmerica,79.16666667,36.11111111
Karaganda,KaragandaRegion,Kazakhstan,16.66666667,66.66666667
Marbella,Andalusia,Spain,94.64285714,42.85714286
PortPerry,Ontario,Canada,100,37.5
AnnArbor,Michigan,UnitedStatesofAmerica,76.31578947,51.78571429
Pasadena,California,UnitedStatesofAmerica,65,20
KeyWest,Florida,UnitedStatesofAmerica,100,0
Leoben,Styria,Austria,80,75
Ferrol,Galicia,Spain,100,50
Aveiro,Aveiro,Portugal,67.1875,46.66666667
Duluth,Minnesota,UnitedStatesofAmerica,96.42857143,25
Glendale,California,UnitedStatesofAmerica,77.5,45.83333333
Liupanshui,Guizhou,People'sRepublicofChina,0,50
Anshun,Guizhou,People'sRepublicofChina,37.5,50
SanBernardino,California,UnitedStatesofAmerica,0,50
Tongren,Guizhou,People'sRepublicofChina,25,50
Pavlodar,PavlodarRegion,Kazakhstan,0,75
Pensacola,Florida,UnitedStatesofAmerica,66.17647059,53.125
Kufstein,Tyrol,Austria,87.5,50
CedarRapids,Iowa,UnitedStatesofAmerica,89.28571429,25
BadenbeiWien,LowerAustria,Austria,87.5,50
Evansville,Indiana,UnitedStatesofAmerica,68.75,37.5
KansasCity,Kansas,UnitedStatesofAmerica,68.75,31.25
Rochester,Minnesota,UnitedStatesofAmerica,80.55555556,62.5
MountainView,California,UnitedStatesofAmerica,91.66666667,33.33333333
Pomona,California,UnitedStatesofAmerica,37.5,75
SouthBend,Indiana,UnitedStatesofAmerica,92.85714286,33.33333333
Atyrau,AtyrauRegion,Kazakhstan,28.57142857,60.71428571
Minot,NorthDakota,UnitedStatesofAmerica,68.75,75
Monterey,California,UnitedStatesofAmerica,91.66666667,34.375
Klosterneuburg,LowerAustria,Austria,62.5,50
Wolfsberg,Carinthia,Austria,100,50
Barakaldo,BasqueAutonomousCommunity,Spain,87.5,50
Leonding,UpperAustria,Austria,100,0
IowaCity,Iowa,UnitedStatesofAmerica,83.33333333,37.5
Benidorm,CommunityofValencia,Spain,80.55555556,50
St.Augustine,Florida,UnitedStatesofAmerica,87.5,62.5
Gainesville,Florida,UnitedStatesofAmerica,87.5,34.375
PalmSprings,California,UnitedStatesofAmerica,43.75,87.5
Salinas,California,UnitedStatesofAmerica,100,50
Ontario,California,UnitedStatesofAmerica,33.33333333,25
Eureka,California,UnitedStatesofAmerica,100,0
Oceanside,California,UnitedStatesofAmerica,75,75
Palmdale,California,UnitedStatesofAmerica,32.14285714,50
Kostanay,KostanayRegion,Kazakhstan,0,75
Torrance,California,UnitedStatesofAmerica,75,0
SiouxCity,Iowa,UnitedStatesofAmerica,100,50
TullnanderDonau,LowerAustria,Austria,87.5,50
Schwechat,LowerAustria,Austria,87.5,50
Bloomington,Indiana,UnitedStatesofAmerica,83.33333333,55
Ventura,California,UnitedStatesofAmerica,85,35
Concord,California,UnitedStatesofAmerica,62.5,12.5
