Region,Country,State,City,Month,Day,Year,AvgTemperature,
Europe,United Kingdom,,Belfast,6,13,2005,50.2,0
Europe,United Kingdom,,Belfast,6,14,2005,51.8,0
Europe,United Kingdom,,Belfast,6,15,2005,58.3,0
Europe,United Kingdom,,Belfast,6,16,2005,58,0
Europe,United Kingdom,,Belfast,6,17,2005,64.8,0
Europe,United Kingdom,,Belfast,6,18,2005,61.7,0
Europe,United Kingdom,,Belfast,6,19,2005,65.7,0
Europe,United Kingdom,,Belfast,6,20,2005,60.8,0
Europe,United Kingdom,,Belfast,6,21,2005,61.3,0
Europe,United Kingdom,,Belfast,6,22,2005,67,0
Europe,United Kingdom,,Belfast,6,23,2005,63.1,0
Europe,United Kingdom,,Belfast,6,24,2005,57.7,0
Europe,United Kingdom,,Belfast,6,25,2005,56.3,0
Europe,United Kingdom,,Belfast,6,26,2005,57.3,0
Europe,United Kingdom,,Belfast,6,27,2005,59.6,0
Europe,United Kingdom,,Belfast,6,28,2005,61.6,0
Europe,United Kingdom,,Belfast,6,29,2005,56,0
Europe,United Kingdom,,Belfast,6,30,2005,61.1,0
Europe,United Kingdom,,Belfast,7,1,2005,59.7,1
Europe,United Kingdom,,Belfast,7,2,2005,61.9,0
Europe,United Kingdom,,Belfast,7,3,2005,55.1,0
Europe,United Kingdom,,Belfast,7,4,2005,56.7,0
Europe,United Kingdom,,Belfast,7,5,2005,55,0
Europe,United Kingdom,,Belfast,7,6,2005,55.7,0
Europe,United Kingdom,,Belfast,7,7,2005,56.4,0
Europe,United Kingdom,,Belfast,7,8,2005,62.2,0
Europe,United Kingdom,,Belfast,7,9,2005,62.9,0
Europe,United Kingdom,,Belfast,7,10,2005,68.7,0
Europe,United Kingdom,,Belfast,7,11,2005,72,0
Europe,United Kingdom,,Belfast,7,12,2005,66.3,0
Europe,United Kingdom,,Belfast,7,13,2005,61.9,0
Europe,United Kingdom,,Belfast,7,14,2005,62.2,0
Europe,United Kingdom,,Belfast,7,15,2005,57.6,0
Europe,United Kingdom,,Belfast,7,16,2005,60.2,0
Europe,United Kingdom,,Belfast,7,17,2005,69.1,0
Europe,United Kingdom,,Belfast,7,18,2005,59.6,0
Europe,United Kingdom,,Belfast,7,19,2005,56.6,0
Europe,United Kingdom,,Belfast,7,20,2005,60.5,0
Europe,United Kingdom,,Belfast,7,21,2005,59.5,0
Europe,United Kingdom,,Belfast,7,22,2005,59.4,0
Europe,United Kingdom,,Belfast,7,23,2005,57.1,0
Europe,United Kingdom,,Belfast,7,24,2005,62.5,0
Europe,United Kingdom,,Belfast,7,25,2005,56.9,0
Europe,United Kingdom,,Belfast,7,26,2005,55.1,0
Europe,United Kingdom,,Belfast,7,27,2005,58.6,0
Europe,United Kingdom,,Belfast,7,28,2005,53.7,0
Europe,United Kingdom,,Belfast,7,29,2005,52.8,0
Europe,United Kingdom,,Belfast,7,30,2005,54.3,0
Europe,United Kingdom,,Belfast,7,31,2005,56.8,0
Europe,United Kingdom,,Belfast,8,1,2005,57.2,1
Europe,United Kingdom,,Belfast,8,2,2005,59.9,0
Europe,United Kingdom,,Belfast,8,3,2005,59.5,0
Europe,United Kingdom,,Belfast,8,4,2005,57.1,0
Europe,United Kingdom,,Belfast,8,5,2005,57.1,0
Europe,United Kingdom,,Belfast,8,6,2005,57.8,0
Europe,United Kingdom,,Belfast,8,7,2005,59.2,0
Europe,United Kingdom,,Belfast,8,8,2005,61.5,0
Europe,United Kingdom,,Belfast,8,9,2005,62.6,0
Europe,United Kingdom,,Belfast,8,10,2005,63.9,0
Europe,United Kingdom,,Belfast,8,11,2005,57.4,0
Europe,United Kingdom,,Belfast,8,12,2005,58.4,0
Europe,United Kingdom,,Belfast,8,13,2005,59.3,0
Europe,United Kingdom,,Belfast,8,14,2005,61.3,0
Europe,United Kingdom,,Belfast,8,15,2005,61.1,0
Europe,United Kingdom,,Belfast,8,16,2005,64.5,0
Europe,United Kingdom,,Belfast,8,17,2005,60.3,0
Europe,United Kingdom,,Belfast,8,18,2005,59.1,0
Europe,United Kingdom,,Belfast,8,19,2005,57.4,0
Europe,United Kingdom,,Belfast,8,20,2005,60.3,0
Europe,United Kingdom,,Belfast,8,21,2005,63.8,0
Europe,United Kingdom,,Belfast,8,22,2005,59.7,0
Europe,United Kingdom,,Belfast,8,23,2005,57.7,0
Europe,United Kingdom,,Belfast,8,24,2005,56.5,0
Europe,United Kingdom,,Belfast,8,25,2005,51.5,0
Europe,United Kingdom,,Belfast,8,26,2005,53.4,0
Europe,United Kingdom,,Belfast,8,27,2005,57.5,0
Europe,United Kingdom,,Belfast,8,28,2005,64.4,0
Europe,United Kingdom,,Belfast,8,29,2005,59.7,0
Europe,United Kingdom,,Belfast,8,30,2005,61.5,0
Europe,United Kingdom,,Belfast,8,31,2005,60.9,0
Europe,United Kingdom,,Belfast,9,1,2005,57.4,1
Europe,United Kingdom,,Belfast,9,2,2005,58.8,0
Europe,United Kingdom,,Belfast,9,3,2005,60,0
Europe,United Kingdom,,Belfast,9,4,2005,65.4,0
Europe,United Kingdom,,Belfast,9,5,2005,61.9,0
Europe,United Kingdom,,Belfast,9,6,2005,62.1,0
Europe,United Kingdom,,Belfast,9,7,2005,61.5,0
Europe,United Kingdom,,Belfast,9,8,2005,58.9,0
Europe,United Kingdom,,Belfast,9,9,2005,52.8,0
Europe,United Kingdom,,Belfast,9,10,2005,56.9,0
Europe,United Kingdom,,Belfast,9,11,2005,58.2,0
Europe,United Kingdom,,Belfast,9,12,2005,59.8,0
Europe,United Kingdom,,Belfast,9,13,2005,63.4,0
Europe,United Kingdom,,Belfast,9,14,2005,59.4,0
Europe,United Kingdom,,Belfast,9,15,2005,52.5,0
Europe,United Kingdom,,Belfast,9,16,2005,50.2,0
Europe,United Kingdom,,Belfast,9,17,2005,51.2,0
Europe,United Kingdom,,Belfast,9,18,2005,56,0
Europe,United Kingdom,,Belfast,9,19,2005,55.5,0
Europe,United Kingdom,,Belfast,9,20,2005,56.1,0
Europe,United Kingdom,,Belfast,9,21,2005,58.3,0
Europe,United Kingdom,,Belfast,9,22,2005,59.7,0
Europe,United Kingdom,,Belfast,9,23,2005,52.9,0
Europe,United Kingdom,,Belfast,9,24,2005,50.4,0
Europe,United Kingdom,,Belfast,9,25,2005,55.6,0
Europe,United Kingdom,,Belfast,9,26,2005,54.3,0
Europe,United Kingdom,,Belfast,9,27,2005,52,0
Europe,United Kingdom,,Belfast,9,28,2005,49.2,0
Europe,United Kingdom,,Belfast,9,29,2005,50.4,0
Europe,United Kingdom,,Belfast,9,30,2005,57.2,0
Europe,United Kingdom,,Belfast,10,1,2005,50.4,1
Europe,United Kingdom,,Belfast,10,2,2005,52.3,0
Europe,United Kingdom,,Belfast,10,3,2005,52.7,0
Europe,United Kingdom,,Belfast,10,4,2005,52.2,0
Europe,United Kingdom,,Belfast,10,5,2005,54.1,0
Europe,United Kingdom,,Belfast,10,6,2005,52.5,0
Europe,United Kingdom,,Belfast,10,7,2005,57.3,0
Europe,United Kingdom,,Belfast,10,8,2005,49.5,0
Europe,United Kingdom,,Belfast,10,9,2005,52.1,0
Europe,United Kingdom,,Belfast,10,10,2005,56.1,0
Europe,United Kingdom,,Belfast,10,11,2005,47.7,0
Europe,United Kingdom,,Belfast,10,12,2005,48.2,0
Europe,United Kingdom,,Belfast,10,13,2005,49,0
Europe,United Kingdom,,Belfast,10,14,2005,48.4,0
Europe,United Kingdom,,Belfast,10,15,2005,55.4,0
Europe,United Kingdom,,Belfast,10,16,2005,55.2,0
Europe,United Kingdom,,Belfast,10,17,2005,55.1,0
Europe,United Kingdom,,Belfast,10,18,2005,52.9,0
Europe,United Kingdom,,Belfast,10,19,2005,49.7,0
Europe,United Kingdom,,Belfast,10,20,2005,49.9,0
Europe,United Kingdom,,Belfast,10,21,2005,49.2,0
Europe,United Kingdom,,Belfast,10,22,2005,48.5,0
Europe,United Kingdom,,Belfast,10,23,2005,47.9,0
Europe,United Kingdom,,Belfast,10,24,2005,56.5,0
Europe,United Kingdom,,Belfast,10,25,2005,50.6,0
Europe,United Kingdom,,Belfast,10,26,2005,54.3,0
Europe,United Kingdom,,Belfast,10,27,2005,58.6,0
Europe,United Kingdom,,Belfast,10,28,2005,55.2,0
Europe,United Kingdom,,Belfast,10,29,2005,54.5,0
Europe,United Kingdom,,Belfast,10,30,2005,56.1,0
Europe,United Kingdom,,Belfast,10,31,2005,50.2,0
Europe,United Kingdom,,Belfast,11,1,2005,44.4,1
Europe,United Kingdom,,Belfast,11,2,2005,54.6,0
Europe,United Kingdom,,Belfast,11,3,2005,54,0
Europe,United Kingdom,,Belfast,11,4,2005,45.8,0
Europe,United Kingdom,,Belfast,11,5,2005,48.7,0
Europe,United Kingdom,,Belfast,11,6,2005,48.8,0
Europe,United Kingdom,,Belfast,11,7,2005,46.6,0
Europe,United Kingdom,,Belfast,11,8,2005,44,0
Europe,United Kingdom,,Belfast,11,9,2005,43,0
Europe,United Kingdom,,Belfast,11,10,2005,50.2,0
Europe,United Kingdom,,Belfast,11,11,2005,48.2,0
Europe,United Kingdom,,Belfast,11,12,2005,43.3,0
Europe,United Kingdom,,Belfast,11,13,2005,42.3,0
Europe,United Kingdom,,Belfast,11,14,2005,47.5,0
Europe,United Kingdom,,Belfast,11,15,2005,45.6,0
Europe,United Kingdom,,Belfast,11,16,2005,38.4,0
Europe,United Kingdom,,Belfast,11,17,2005,35.9,0
Europe,United Kingdom,,Belfast,11,18,2005,40.9,0
Europe,United Kingdom,,Belfast,11,19,2005,36.2,0
Europe,United Kingdom,,Belfast,11,20,2005,37.6,0
Europe,United Kingdom,,Belfast,11,21,2005,36.8,0
Europe,United Kingdom,,Belfast,11,22,2005,36,0
Europe,United Kingdom,,Belfast,11,23,2005,39,0
Europe,United Kingdom,,Belfast,11,24,2005,37.7,0
Europe,United Kingdom,,Belfast,11,25,2005,39.2,0
Europe,United Kingdom,,Belfast,11,26,2005,43,0
Europe,United Kingdom,,Belfast,11,27,2005,39.2,0
Europe,United Kingdom,,Belfast,11,28,2005,36.4,0
Europe,United Kingdom,,Belfast,11,29,2005,36.3,0
Europe,United Kingdom,,Belfast,11,30,2005,42.9,0
Europe,United Kingdom,,Belfast,12,1,2005,41.1,1
Europe,United Kingdom,,Belfast,12,2,2005,43.6,0
Europe,United Kingdom,,Belfast,12,3,2005,43,0
Europe,United Kingdom,,Belfast,12,4,2005,41.9,0
Europe,United Kingdom,,Belfast,12,5,2005,41.7,0
Europe,United Kingdom,,Belfast,12,6,2005,40.2,0
Europe,United Kingdom,,Belfast,12,7,2005,39.6,0
Europe,United Kingdom,,Belfast,12,8,2005,42.3,0
Europe,United Kingdom,,Belfast,12,9,2005,48.4,0
Europe,United Kingdom,,Belfast,12,10,2005,50.2,0
Europe,United Kingdom,,Belfast,12,11,2005,45.9,0
Europe,United Kingdom,,Belfast,12,12,2005,36.4,0
Europe,United Kingdom,,Belfast,12,13,2005,36.6,0
Europe,United Kingdom,,Belfast,12,14,2005,46.2,0
Europe,United Kingdom,,Belfast,12,15,2005,48.5,0
Europe,United Kingdom,,Belfast,12,16,2005,42.3,0
Europe,United Kingdom,,Belfast,12,17,2005,38.9,0
Europe,United Kingdom,,Belfast,12,18,2005,40.3,0
Europe,United Kingdom,,Belfast,12,19,2005,42.7,0
Europe,United Kingdom,,Belfast,12,20,2005,43.7,0
Europe,United Kingdom,,Belfast,12,21,2005,43.7,0
Europe,United Kingdom,,Belfast,12,22,2005,46.5,0
Europe,United Kingdom,,Belfast,12,23,2005,47.9,0
Europe,United Kingdom,,Belfast,12,24,2005,37.4,0
Europe,United Kingdom,,Belfast,12,25,2005,-99,0
Europe,United Kingdom,,Belfast,12,26,2005,37.3,0
Europe,United Kingdom,,Belfast,12,27,2005,35.3,0
Europe,United Kingdom,,Belfast,12,28,2005,30.4,0
Europe,United Kingdom,,Belfast,12,29,2005,36.4,0
Europe,United Kingdom,,Belfast,12,30,2005,45.1,0
Europe,United Kingdom,,Belfast,12,31,2005,41.2,0
Europe,United Kingdom,,Belfast,1,1,2006,44,1
Europe,United Kingdom,,Belfast,1,2,2006,41.4,0
Europe,United Kingdom,,Belfast,1,3,2006,41.5,0
Europe,United Kingdom,,Belfast,1,4,2006,37.3,0
Europe,United Kingdom,,Belfast,1,5,2006,38.2,0
Europe,United Kingdom,,Belfast,1,6,2006,36,0
Europe,United Kingdom,,Belfast,1,7,2006,37.3,0
Europe,United Kingdom,,Belfast,1,8,2006,34.6,0
Europe,United Kingdom,,Belfast,1,9,2006,37.7,0
Europe,United Kingdom,,Belfast,1,10,2006,49.1,0
Europe,United Kingdom,,Belfast,1,11,2006,40.1,0
Europe,United Kingdom,,Belfast,1,12,2006,48.6,0
Europe,United Kingdom,,Belfast,1,13,2006,48.7,0
Europe,United Kingdom,,Belfast,1,14,2006,38.5,0
Europe,United Kingdom,,Belfast,1,15,2006,45.2,0
Europe,United Kingdom,,Belfast,1,16,2006,39.3,0
Europe,United Kingdom,,Belfast,1,17,2006,41.7,0
Europe,United Kingdom,,Belfast,1,18,2006,49.4,0
Europe,United Kingdom,,Belfast,1,19,2006,50.6,0
Europe,United Kingdom,,Belfast,1,20,2006,40.8,0
Europe,United Kingdom,,Belfast,1,21,2006,41,0
Europe,United Kingdom,,Belfast,1,22,2006,42,0
Europe,United Kingdom,,Belfast,1,23,2006,44.2,0
Europe,United Kingdom,,Belfast,1,24,2006,42.6,0
Europe,United Kingdom,,Belfast,1,25,2006,40.4,0
Europe,United Kingdom,,Belfast,1,26,2006,38.9,0
Europe,United Kingdom,,Belfast,1,27,2006,38.1,0
Europe,United Kingdom,,Belfast,1,28,2006,39.6,0
Europe,United Kingdom,,Belfast,1,29,2006,30.9,0
Europe,United Kingdom,,Belfast,1,30,2006,31.8,0
Europe,United Kingdom,,Belfast,1,31,2006,35,0
Europe,United Kingdom,,Belfast,2,1,2006,36,1
Europe,United Kingdom,,Belfast,2,2,2006,39.7,0
Europe,United Kingdom,,Belfast,2,3,2006,33.3,0
Europe,United Kingdom,,Belfast,2,4,2006,39.5,0
Europe,United Kingdom,,Belfast,2,5,2006,39.9,0
Europe,United Kingdom,,Belfast,2,6,2006,43.4,0
Europe,United Kingdom,,Belfast,2,7,2006,45,0
Europe,United Kingdom,,Belfast,2,8,2006,39.7,0
Europe,United Kingdom,,Belfast,2,9,2006,37.5,0
Europe,United Kingdom,,Belfast,2,10,2006,36.2,0
Europe,United Kingdom,,Belfast,2,11,2006,43.9,0
Europe,United Kingdom,,Belfast,2,12,2006,49.6,0
Europe,United Kingdom,,Belfast,2,13,2006,47.8,0
Europe,United Kingdom,,Belfast,2,14,2006,43.9,0
Europe,United Kingdom,,Belfast,2,15,2006,41.5,0
Europe,United Kingdom,,Belfast,2,16,2006,39.5,0
Europe,United Kingdom,,Belfast,2,17,2006,40.2,0
Europe,United Kingdom,,Belfast,2,18,2006,37.2,0
Europe,United Kingdom,,Belfast,2,19,2006,39.2,0
Europe,United Kingdom,,Belfast,2,20,2006,41.5,0
Europe,United Kingdom,,Belfast,2,21,2006,40.1,0
Europe,United Kingdom,,Belfast,2,22,2006,38.3,0
Europe,United Kingdom,,Belfast,2,23,2006,38.9,0
Europe,United Kingdom,,Belfast,2,24,2006,40.1,0
Europe,United Kingdom,,Belfast,2,25,2006,39.3,0
Europe,United Kingdom,,Belfast,2,26,2006,39.7,0
Europe,United Kingdom,,Belfast,2,27,2006,39,0
Europe,United Kingdom,,Belfast,2,28,2006,32.7,0
Europe,United Kingdom,,Belfast,3,1,2006,30.9,1
Europe,United Kingdom,,Belfast,3,2,2006,31.9,0
Europe,United Kingdom,,Belfast,3,3,2006,30,0
Europe,United Kingdom,,Belfast,3,4,2006,33.4,0
Europe,United Kingdom,,Belfast,3,5,2006,37.2,0
Europe,United Kingdom,,Belfast,3,6,2006,38.6,0
Europe,United Kingdom,,Belfast,3,7,2006,45.8,0
Europe,United Kingdom,,Belfast,3,8,2006,46.1,0
Europe,United Kingdom,,Belfast,3,9,2006,41,0
Europe,United Kingdom,,Belfast,3,10,2006,41.6,0
Europe,United Kingdom,,Belfast,3,11,2006,38.2,0
Europe,United Kingdom,,Belfast,3,12,2006,40.5,0
Europe,United Kingdom,,Belfast,3,13,2006,41.1,0
Europe,United Kingdom,,Belfast,3,14,2006,46.6,0
Europe,United Kingdom,,Belfast,3,15,2006,38.4,0
Europe,United Kingdom,,Belfast,3,16,2006,36.4,0
Europe,United Kingdom,,Belfast,3,17,2006,38.3,0
Europe,United Kingdom,,Belfast,3,18,2006,40.6,0
Europe,United Kingdom,,Belfast,3,19,2006,41.4,0
Europe,United Kingdom,,Belfast,3,20,2006,39.1,0
Europe,United Kingdom,,Belfast,3,21,2006,35.4,0
Europe,United Kingdom,,Belfast,3,22,2006,36.3,0
Europe,United Kingdom,,Belfast,3,23,2006,38.2,0
Europe,United Kingdom,,Belfast,3,24,2006,41.1,0
Europe,United Kingdom,,Belfast,3,25,2006,47.2,0
Europe,United Kingdom,,Belfast,3,26,2006,50.8,0
Europe,United Kingdom,,Belfast,3,27,2006,51,0
Europe,United Kingdom,,Belfast,3,28,2006,43.4,0
Europe,United Kingdom,,Belfast,3,29,2006,42.6,0
Europe,United Kingdom,,Belfast,3,30,2006,44.6,0
Europe,United Kingdom,,Belfast,3,31,2006,46.4,0
Europe,United Kingdom,,Belfast,4,1,2006,44.1,1
Europe,United Kingdom,,Belfast,4,2,2006,45.8,0
Europe,United Kingdom,,Belfast,4,3,2006,40.9,0
Europe,United Kingdom,,Belfast,4,4,2006,39.8,0
Europe,United Kingdom,,Belfast,4,5,2006,40.4,0
Europe,United Kingdom,,Belfast,4,6,2006,43.2,0
Europe,United Kingdom,,Belfast,4,7,2006,41.1,0
Europe,United Kingdom,,Belfast,4,8,2006,40.9,0
Europe,United Kingdom,,Belfast,4,9,2006,38.9,0
Europe,United Kingdom,,Belfast,4,10,2006,40,0
Europe,United Kingdom,,Belfast,4,11,2006,46.2,0
Europe,United Kingdom,,Belfast,4,12,2006,47.3,0
Europe,United Kingdom,,Belfast,4,13,2006,47.1,0
Europe,United Kingdom,,Belfast,4,14,2006,46.8,0
Europe,United Kingdom,,Belfast,4,15,2006,49.2,0
Europe,United Kingdom,,Belfast,4,16,2006,48.6,0
Europe,United Kingdom,,Belfast,4,17,2006,46.5,0
Europe,United Kingdom,,Belfast,4,18,2006,45.2,0
Europe,United Kingdom,,Belfast,4,19,2006,46.2,0
Europe,United Kingdom,,Belfast,4,20,2006,46.7,0
Europe,United Kingdom,,Belfast,4,21,2006,49.1,0
Europe,United Kingdom,,Belfast,4,22,2006,50.3,0
Europe,United Kingdom,,Belfast,4,23,2006,49.9,0
Europe,United Kingdom,,Belfast,4,24,2006,47.1,0
Europe,United Kingdom,,Belfast,4,25,2006,50.7,0
Europe,United Kingdom,,Belfast,4,26,2006,49.2,0
Europe,United Kingdom,,Belfast,4,27,2006,49.4,0
Europe,United Kingdom,,Belfast,4,28,2006,49.7,0
Europe,United Kingdom,,Belfast,4,29,2006,47.2,0
Europe,United Kingdom,,Belfast,4,30,2006,45.8,0
Europe,United Kingdom,,Belfast,5,1,2006,46.4,1
Europe,United Kingdom,,Belfast,5,2,2006,46.3,0
Europe,United Kingdom,,Belfast,5,3,2006,49.9,0
Europe,United Kingdom,,Belfast,5,4,2006,49.9,0
Europe,United Kingdom,,Belfast,5,5,2006,50.4,0
Europe,United Kingdom,,Belfast,5,6,2006,51.7,0
Europe,United Kingdom,,Belfast,5,7,2006,53.1,0
Europe,United Kingdom,,Belfast,5,8,2006,54.8,0
Europe,United Kingdom,,Belfast,5,9,2006,55.5,0
Europe,United Kingdom,,Belfast,5,10,2006,55.4,0
Europe,United Kingdom,,Belfast,5,11,2006,60,0
Europe,United Kingdom,,Belfast,5,12,2006,54,0
Europe,United Kingdom,,Belfast,5,13,2006,49.7,0
Europe,United Kingdom,,Belfast,5,14,2006,47.7,0
Europe,United Kingdom,,Belfast,5,15,2006,50.7,0
Europe,United Kingdom,,Belfast,5,16,2006,54.5,0
Europe,United Kingdom,,Belfast,5,17,2006,52.8,0
Europe,United Kingdom,,Belfast,5,18,2006,53.3,0
Europe,United Kingdom,,Belfast,5,19,2006,52.9,0
Europe,United Kingdom,,Belfast,5,20,2006,49.9,0
Europe,United Kingdom,,Belfast,5,21,2006,44.4,0
Europe,United Kingdom,,Belfast,5,22,2006,44.4,0
Europe,United Kingdom,,Belfast,5,23,2006,45.5,0
Europe,United Kingdom,,Belfast,5,24,2006,48.4,0
Europe,United Kingdom,,Belfast,5,25,2006,49.8,0
Europe,United Kingdom,,Belfast,5,26,2006,56,0
Europe,United Kingdom,,Belfast,5,27,2006,55.1,0
Europe,United Kingdom,,Belfast,5,28,2006,53.3,0
Europe,United Kingdom,,Belfast,5,29,2006,48.8,0
Europe,United Kingdom,,Belfast,5,30,2006,49.3,0
Europe,United Kingdom,,Belfast,5,31,2006,51.7,0
Europe,United Kingdom,,Belfast,6,1,2006,57.3,1
Europe,United Kingdom,,Belfast,6,2,2006,58.3,0
Europe,United Kingdom,,Belfast,6,3,2006,57.6,0
Europe,United Kingdom,,Belfast,6,4,2006,59.4,0
Europe,United Kingdom,,Belfast,6,5,2006,58.5,0
Europe,United Kingdom,,Belfast,6,6,2006,64.3,0
Europe,United Kingdom,,Belfast,6,7,2006,58.3,0
Europe,United Kingdom,,Belfast,6,8,2006,62.5,0
Europe,United Kingdom,,Belfast,6,9,2006,65.7,0
Europe,United Kingdom,,Belfast,6,10,2006,65,0
Europe,United Kingdom,,Belfast,6,11,2006,62.6,0
Europe,United Kingdom,,Belfast,6,12,2006,61.6,0
Europe,United Kingdom,,Belfast,6,13,2006,56.1,0
Europe,United Kingdom,,Belfast,6,14,2006,58.8,0
Europe,United Kingdom,,Belfast,6,15,2006,60.9,0
Europe,United Kingdom,,Belfast,6,16,2006,58.6,0
Europe,United Kingdom,,Belfast,6,17,2006,63,0
Europe,United Kingdom,,Belfast,6,18,2006,57.4,0
Europe,United Kingdom,,Belfast,6,19,2006,56.8,0
Europe,United Kingdom,,Belfast,6,20,2006,54.2,0
Europe,United Kingdom,,Belfast,6,21,2006,52,0
Europe,United Kingdom,,Belfast,6,22,2006,52.2,0
Europe,United Kingdom,,Belfast,6,23,2006,55.4,0
Europe,United Kingdom,,Belfast,6,24,2006,55.4,0
Europe,United Kingdom,,Belfast,6,25,2006,58.2,0
Europe,United Kingdom,,Belfast,6,26,2006,54.7,0
Europe,United Kingdom,,Belfast,6,27,2006,58,0
Europe,United Kingdom,,Belfast,6,28,2006,58.4,0
Europe,United Kingdom,,Belfast,6,29,2006,59,0
Europe,United Kingdom,,Belfast,6,30,2006,61.8,0
Europe,United Kingdom,,Belfast,7,1,2006,62.3,1
Europe,United Kingdom,,Belfast,7,2,2006,61.8,0
Europe,United Kingdom,,Belfast,7,3,2006,63.7,0
Europe,United Kingdom,,Belfast,7,4,2006,63,0
Europe,United Kingdom,,Belfast,7,5,2006,66.5,0
Europe,United Kingdom,,Belfast,7,6,2006,64.3,0
Europe,United Kingdom,,Belfast,7,7,2006,58.9,0
Europe,United Kingdom,,Belfast,7,8,2006,54,0
Europe,United Kingdom,,Belfast,7,9,2006,59.7,0
Europe,United Kingdom,,Belfast,7,10,2006,58.8,0
Europe,United Kingdom,,Belfast,7,11,2006,58.7,0
Europe,United Kingdom,,Belfast,7,12,2006,58.4,0
Europe,United Kingdom,,Belfast,7,13,2006,55.8,0
Europe,United Kingdom,,Belfast,7,14,2006,59.4,0
Europe,United Kingdom,,Belfast,7,15,2006,63.2,0
Europe,United Kingdom,,Belfast,7,16,2006,69,0
Europe,United Kingdom,,Belfast,7,17,2006,69.7,0
Europe,United Kingdom,,Belfast,7,18,2006,71.5,0
Europe,United Kingdom,,Belfast,7,19,2006,69.8,0
Europe,United Kingdom,,Belfast,7,20,2006,67.6,0
Europe,United Kingdom,,Belfast,7,21,2006,62.8,0
Europe,United Kingdom,,Belfast,7,22,2006,63.8,0
Europe,United Kingdom,,Belfast,7,23,2006,65.8,0
Europe,United Kingdom,,Belfast,7,24,2006,65.4,0
Europe,United Kingdom,,Belfast,7,25,2006,68.6,0
Europe,United Kingdom,,Belfast,7,26,2006,70.1,0
Europe,United Kingdom,,Belfast,7,27,2006,67.6,0
Europe,United Kingdom,,Belfast,7,28,2006,64.6,0
Europe,United Kingdom,,Belfast,7,29,2006,61.2,0
Europe,United Kingdom,,Belfast,7,30,2006,60.2,0
Europe,United Kingdom,,Belfast,7,31,2006,58.3,0
Europe,United Kingdom,,Belfast,8,1,2006,58.3,1
Europe,United Kingdom,,Belfast,8,2,2006,58,0
Europe,United Kingdom,,Belfast,8,3,2006,59.3,0
Europe,United Kingdom,,Belfast,8,4,2006,59.8,0
Europe,United Kingdom,,Belfast,8,5,2006,68.5,0
Europe,United Kingdom,,Belfast,8,6,2006,59.7,0
Europe,United Kingdom,,Belfast,8,7,2006,58.7,0
Europe,United Kingdom,,Belfast,8,8,2006,56.9,0
Europe,United Kingdom,,Belfast,8,9,2006,56.9,0
Europe,United Kingdom,,Belfast,8,10,2006,56,0
Europe,United Kingdom,,Belfast,8,11,2006,55.8,0
Europe,United Kingdom,,Belfast,8,12,2006,56,0
Europe,United Kingdom,,Belfast,8,13,2006,57,0
Europe,United Kingdom,,Belfast,8,14,2006,55.7,0
Europe,United Kingdom,,Belfast,8,15,2006,53.6,0
Europe,United Kingdom,,Belfast,8,16,2006,58.7,0
Europe,United Kingdom,,Belfast,8,17,2006,58.8,0
Europe,United Kingdom,,Belfast,8,18,2006,58.8,0
Europe,United Kingdom,,Belfast,8,19,2006,61.5,0
Europe,United Kingdom,,Belfast,8,20,2006,62.8,0
Europe,United Kingdom,,Belfast,8,21,2006,58.2,0
Europe,United Kingdom,,Belfast,8,22,2006,58.6,0
Europe,United Kingdom,,Belfast,8,23,2006,59.3,0
Europe,United Kingdom,,Belfast,8,24,2006,56.4,0
Europe,United Kingdom,,Belfast,8,25,2006,53.9,0
Europe,United Kingdom,,Belfast,8,26,2006,59,0
Europe,United Kingdom,,Belfast,8,27,2006,58.2,0
Europe,United Kingdom,,Belfast,8,28,2006,54.2,0
Europe,United Kingdom,,Belfast,8,29,2006,55.5,0
Europe,United Kingdom,,Belfast,8,30,2006,54.2,0
Europe,United Kingdom,,Belfast,8,31,2006,63.1,0
Europe,United Kingdom,,Belfast,9,1,2006,60,1
Europe,United Kingdom,,Belfast,9,2,2006,55.5,0
Europe,United Kingdom,,Belfast,9,3,2006,58.5,0
Europe,United Kingdom,,Belfast,9,4,2006,59.2,0
Europe,United Kingdom,,Belfast,9,5,2006,63.3,0
Europe,United Kingdom,,Belfast,9,6,2006,57.6,0
Europe,United Kingdom,,Belfast,9,7,2006,55.6,0
Europe,United Kingdom,,Belfast,9,8,2006,55.7,0
Europe,United Kingdom,,Belfast,9,9,2006,57.3,0
Europe,United Kingdom,,Belfast,9,10,2006,60,0
Europe,United Kingdom,,Belfast,9,11,2006,60.3,0
Europe,United Kingdom,,Belfast,9,12,2006,60.1,0
Europe,United Kingdom,,Belfast,9,13,2006,59.1,0
Europe,United Kingdom,,Belfast,9,14,2006,56.3,0
Europe,United Kingdom,,Belfast,9,15,2006,54.6,0
Europe,United Kingdom,,Belfast,9,16,2006,55.4,0
Europe,United Kingdom,,Belfast,9,17,2006,61.7,0
Europe,United Kingdom,,Belfast,9,18,2006,55.2,0
Europe,United Kingdom,,Belfast,9,19,2006,55,0
Europe,United Kingdom,,Belfast,9,20,2006,60.6,0
Europe,United Kingdom,,Belfast,9,21,2006,62.3,0
Europe,United Kingdom,,Belfast,9,22,2006,58.7,0
Europe,United Kingdom,,Belfast,9,23,2006,59.4,0
